
2025-05-08 00:00:03
涨停股统计信息：
建议仓位	涨停数(今/昨)	封板率(今/昨)	涨幅(今/昨)	跌停数(今/昨)
91	99/143	58.58%/80.34%	3.57%/4.31%	14/27

2025-05-08 00:00:03
强势板块信息：
板一/天/板数	板二/天/板数	板三/天/板数	板四/天/板数	板五/天/板数
央国企改革/20/8天4板	军工/17/8天4板	西部大开发/12/6天6板	人工智能/12/6天3板	新能源车/11/8天4板

2025-05-08 00:00:04
龙头股信息：
代码	名称	板块	板数	标签	警告
002809	红墙股份	    环氧丙烷	12天7板	12天7板,环氧丙烷,化学制品   	7/7/20250507
001316	润贝航科	     大飞机	12天7板	12天7板,大飞机,消毒剂     	5/7/20250507
002915	中欣氟材	PEEK材料概念	 9天6板	9天6板,PEEK材料概念,化学制品	4/4/20250507
600592	龙溪股份	    军民融合	 8天4板	8天4板,军民融合,大飞机     	4/6/20250507
603335	迪生力：	 汽车一体化压铸	 7天4板	7天4板,汽车一体化压铸,贬值受益 	5/8/20250507

2025-05-08 00:00:04
连板天梯信息：
昨板数	今板数	涨停数	连板成功	连板成功率
5	->6	  1	 1	100.0%
4	->5	  1	 0	  0.0%
3	->4	  4	 2	 50.0%
2	->3	 17	 5	29.41%
1	->2	128	16	 12.5%

2025-05-08 00:00:17
个股连板情况：
昨板数	今板数	成功	代码	名称	涨幅	标签	警告
5	->6	success	000565	   渝三峡Ａ	 9.99%	6天6板,军工,化学制品       	 2/5/20250507
4	->5	   fail	002229	   鸿博股份	 5.87%	6天4板,参股银行,造纸印刷     	 2/6/20250507
3	->4	   fail	600774	   汉商集团	 1.32%	4天3板,商业百货,新零售      	 5/9/20250507
3	->4	   fail	603040	   新坐标：	 7.39%	4天3板,汽车零部件,新能源车    	 4/6/20250507
3	->4	success	603030	   全筑股份	10.00%	4天4板,装修装饰,新型城镇化    	 4/8/20250507
3	->4	success	688280	精进电动-UW	20.05%	                   	None/None/nan
2	->3	   fail	603586	   金麒麟：	 0.65%	5天3板,汽车零部件,新能源车    	 4/8/20250507
2	->3	   fail	600735	   新华锦：	-3.51%	3天2板,医疗器械概念,婴童概念   	 5/9/20250507
2	->3	   fail	603900	   莱绅通灵	-1.49%	3天2板,黄金概念,珠宝首饰     	 6/9/20250507
2	->3	   fail	603359	   东珠生态	-6.85%	PPP模式,环保行业         	 8/8/20250507
2	->3	   fail	000158	   常山北明	 1.33%	3天2板,京津冀,雄安新区      	 6/9/20250507
2	->3	   fail	603922	   金鸿顺：	-2.71%	4天2板,新能源车,并购重组概念   	8/10/20250507
2	->3	   fail	605133	   嵘泰股份	 0.65%	工业母机人气龙头,工业母机,汽车零部件	 6/8/20250507
2	->3	   fail	002272	   川润股份	 0.93%	3天2板,军工,风能         	 6/8/20250507
2	->3	   fail	002355	   兴民智通	 4.21%	3天2板,无人机,低空经济      	 5/9/20250507
2	->3	   fail	603166	   福达股份	-2.05%	3天2板,机器人概念,减速器     	 6/7/20250507
2	->3	   fail	002164	   宁波东力	 3.30%	机构增持,风能,通用设备       	 5/8/20250507
2	->3	   fail	002664	   信质集团	 2.90%	3天2板,无人机,汽车零部件     	 5/9/20250507
2	->3	success	002471	   中超控股	10.09%	3天3板,商业航天,军工       	 5/9/20250507
2	->3	success	001316	   润贝航科	10.01%	12天7板,大飞机,消毒剂      	 5/7/20250507
2	->3	success	002730	   电光科技	10.01%	3天3板,军工,专用设备       	 5/8/20250507
2	->3	success	600592	   龙溪股份	10.01%	8天4板,军民融合,大飞机      	 4/6/20250507
2	->3	success	002915	   中欣氟材	 9.99%	9天6板,PEEK材料概念,化学制品 	 4/4/20250507

2025-05-08 00:00:24
昨日涨停成交量分析：
代码	名称	涨幅	昨套牢	昨获利	今套牢	今获利	今正常	今总量	标签
002365	永安药业	 3.7%	6.65%	156	 -14	  7	-35	-1.0	T2	-15.97%	10天5板,氢能源,石墨烯	0+0 # 6+50%+0.9%  
600396	华电辽能	2.63%	6.83%	229	-169	142	-48	-3.0	T2	 -5.74%	6天3板,东北振兴,风能 	2+17 # 6+33%+-1.2%

2025-05-08 00:06:46
人气个股信息4(排名350内+最近涨停+最近涨幅<20%)：
代码	名称	涨幅	十日环比	人气排名	人气排名1日变动	人气排名3日变动	人气排名5日变动	九转	最近涨停	最近跌幅	标签	股本
600800	渤海化学	 6.47%	  5.97	138	 -56	 653	 344	-2.0	T1	 14.56%	昨日首板,化学制品,化工原料      	2+19 # 13+77%+4.8%         
600793	宜宾纸业	 5.52%	  15.9	225	 205	-138	 211	 3.0	T1	  4.55%	造纸印刷人气龙头,西部大开发,成渝特区 	0+0 # 15+73%+4.2%          
002106	莱宝高科	 5.47%	  8.32	163	-119	 776	1824	 1.0	T1	 16.05%	昨日首板,石墨烯,新材料        	2+54 # 1+100%+5.5%         
603955	大千生态	 5.41%	 18.25	185	 243	-152	 -31	-2.0	T2	   7.1%	工程建设人气龙头,新型城镇化,工程建设 	1+15 # 19+79%+6.4%         
000903	云内动力	 4.93%	  4.94	136	 -94	 660	 180	-2.0	T1	 15.29%	昨日首板,西部大开发,燃料电池     	71-24/1+46 # 19+74%+4.3%   
600053	九鼎投资	 4.88%	  3.44	157	 -82	1122	 170	-2.0	T1	 11.82%	昨日首板,多元金融,创投        	0+0 # 7+86%+0.6%           
603011	合锻智能	 4.36%	  5.99	 88	 -64	 255	 170	-3.0	T1	  14.8%	昨日首板,军工,工业母机        	42-15/1+26 # 11+64%+1.7%   
002355	兴民智通	 4.21%	 16.49	 87	 -64	 -23	 605	-4.0	T2	  14.7%	3天2板,无人机,低空经济       	1+36 # 5+100%+4.8%         
600105	永鼎股份	 4.17%	  9.09	 79	 -64	 113	 133	-2.0	T1	 14.56%	昨日首板,通信设备,磁悬浮概念     	80-22/5+53 # 10+70%+1.5%   
002195	岩山科技	 3.88%	  7.32	  7	  -5	  23	  48	-4.0	T1	 14.37%	昨日首板,人脑工程,首发经济      	278-27/20+231 # 12+75%+3.9%
002365	永安药业	  3.7%	  6.65	156	 -14	   7	 -35	-1.0	T2	-15.97%	10天5板,氢能源,石墨烯       	0+0 # 6+50%+0.9%           
002512	达华智能	 3.52%	  1.83	160	 -97	1215	 821	-2.0	T1	  13.8%	昨日首板,商业航天,卫星互联网     	2+42 # 12+67%+1.8%         
603716	塞力医疗	 3.33%	 13.63	188	 130	 -37	 -57	-4.0	T1	   7.3%	人脑工程,微盘股            	20-4/1+15 # 17+65%+3.2%    
600589	大位科技	 3.19%	 16.69	 46	 -35	   0	  -3	 2.0	T2	  9.32%	昨日首板,大数据,小米概念       	27+48 # 28+71%+4.4%        
002427	尤夫股份	 3.05%	-18.11	143	 -98	  67	 -29	 0.0	T1	  -3.3%	昨日首板,海洋经济,化纤行业      	0+0 # 18+61%+2.7%          
000665	湖北广电	 2.98%	 10.26	206	  35	-125	 398	 1.0	T1	  5.07%	彩票概念人气龙头,央国企改革,彩票概念 	6+38 # 10+60%+4.2%         
002549	凯美特气	 2.96%	 -8.02	158	-110	 233	  35	-3.0	T1	 12.71%	昨日首板,化学制品,光刻机(胶)    	1+-1 # 15+53%+2.5%         
002664	信质集团	  2.9%	 18.97	190	-132	 -49	 863	-4.0	T2	 13.17%	3天2板,无人机,汽车零部件      	7+35 # 8+50%+2.3%          
600396	华电辽能	 2.63%	  6.83	229	-169	 142	 -48	-3.0	T2	 -5.74%	6天3板,东北振兴,风能        	2+17 # 6+33%+-1.2%         
000062	深圳华强	 2.56%	 12.53	 58	 -48	 117	  55	 4.0	T1	  12.8%	昨日首板,新能源车,创投        	8+75 # 22+86%+5.8%         
002196	方正电机	 2.33%	  18.0	154	  34	 -68	 -50	-3.0	T1	  4.57%	电机人气龙头,央国企改革,长江三角   	2+29 # 10+70%+3.2%         
002255	海陆重工	 1.85%	 -2.28	 99	 -85	  43	  30	 7.0	T1	  4.57%	昨日首板,煤化工,氢能源        	42-2/3+37 # 8+88%+3.0%     
603072	天和磁材	 1.81%	  5.92	168	-127	 418	 151	-2.0	T1	  9.76%	昨日首板,新材料,次新股        	0-0/0+0 # 10+70%+1.7%      
603169	兰石重装	 1.78%	 -1.52	237	-180	 348	 107	-3.0	T1	  4.65%	昨日首板,军工,煤化工         	6+33 # 5+80%+3.1%          
002553	南方精工	 1.69%	 13.55	 71	 -51	 -27	  55	-2.0	T1	   7.8%	固态电池人气龙头,汽车零部件,新能源车 	42-5/4+33 # 15+73%+2.5%    
600392	盛和资源	 1.63%	  9.98	178	-165	 999	 796	 0.0	T1	 11.81%	昨日首板,西部大开发,央国企改革    	24+134 # 4+100%+5.1%       
002006	精工科技	 1.58%	 11.19	153	 -84	 -57	 829	-4.0	T1	  8.55%	碳纤维人气龙头,碳纤维,商业航天    	2+-2 # 10+70%+3.0%         
000158	常山北明	 1.33%	 17.78	  8	  -7	  -1	  49	 4.0	T2	 11.48%	3天2板,京津冀,雄安新区       	444-160/7+277 # 25+80%+3.5%
002272	川润股份	 0.93%	 15.84	 94	 -72	 -14	 360	-4.0	T2	 11.05%	3天2板,军工,风能          	40-3/1+36 # 24+62%+3.5%    
002564	天沃科技	 0.66%	 10.15	245	   5	 -65	 -88	-2.0	T1	 -0.66%	熔盐储能人气龙头,军民融合,军工    	0+0 # 14+50%+0.2%          
002639	雪人股份	 0.36%	  6.56	119	-107	 143	  92	-4.0	T1	  8.68%	昨日首板,油气设服,海洋经济      	1+50 # 8+62%+0.8%          
600986	浙文互联	 0.12%	  12.5	189	 -70	 -99	 229	 1.0	T1	  4.86%	小米汽车人气龙头,央国企改革,小米汽车 	118-3/15+100 # 9+78%+2.9%  
002094	青岛金王	-0.26%	 -14.4	100	 -75	  67	 -27	-4.0	T1	  1.74%	昨日首板,化妆品概念,参股银行     	41-9/5+27 # 24+71%+4.9%    
002562	兄弟科技	 -0.8%	  8.58	186	-152	  82	 -30	 1.0	T1	  1.23%	昨日首板,PEEK材料概念,化学制品  	1+-1 # 5+40%+1.0%          
002131	利欧股份	-1.01%	 10.86	 63	 -44	 -18	 -16	 1.0	T1	  4.24%	海绵城市市值龙头,抖音概念(字节概念),	248-12/10+226 # 19+74%+4.7%
603166	福达股份	-2.05%	 19.02	142	-113	 -41	 244	 1.0	T2	  7.73%	3天2板,机器人概念,减速器      	2+36 # 19+68%+2.7%         
000815	美利云：	-2.26%	 17.48	238	 -54	-102	 -62	 1.0	T1	  0.36%	东数西算,国资云概念          	83-27/2+54 # 11+82%+2.7%   
000016	深康佳A	-2.87%	  12.3	230	 -77	-119	 139	-7.0	T1	 -0.73%	华为海思,IPv6           	137-40/1+96 # 22+82%+4.0%  
603300	海南华铁	-3.07%	  12.5	 32	 -24	   4	  31	 1.0	T1	  6.67%	昨日首板,数字经济,算力概念      	197-45/28+124 # 12+67%+3.5%
600735	新华锦：	-3.51%	 19.76	123	 -49	  -2	 714	-4.0	T2	  6.15%	3天2板,医疗器械概念,婴童概念    	0+14 # 4+50%+1.8%          

2025-05-08 00:06:48
上证神奇九转指数情况：
代码	名称	涨幅(周)	九转(周)	涨幅(日)	九转(日)	涨幅(30分)	九转(30分)	涨幅(15分)	九转(15分)
000001	上证指数	 -3.11%	-2.0 |	 -0.20%	-1.0 |	  0.02%	 3.0 |	 -0.17%	-3.0 |
000001	上证指数	  1.19%	-3.0 |	 -0.05%	-2.0 |	 -0.08%	 4.0 |	  0.00%	-4.0 |
000001	上证指数	  0.56%	-4.0 |	 -0.23%	-3.0 |	 -0.19%	-1.0 |	  0.06%	-5.0 |
000001	上证指数	 -0.49%	-5.0 |	  1.13%	 1.0 |	  0.07%	-2.0 |	  0.15%	 1.0 |
000001	上证指数	  1.94%	 1.0 |	  0.80%	 2.0 |	  0.37%	 1.0 |	  0.22%	 2.0 |

2025-05-08 00:06:48
深证神奇九转指数情况：
代码	名称	涨幅(周)	九转(周)	涨幅(日)	九转(日)	涨幅(30分)	九转(30分)	涨幅(15分)	九转(15分)
399001	深证综指	 -5.13%	-4.0 |	 -0.62%	-1.0 |	 -0.09%	 3.0 |	 -0.27%	-3.0 |
399001	深证综指	 -0.54%	-5.0 |	 -0.05%	-2.0 |	  0.03%	-1.0 |	 -0.11%	-4.0 |
399001	深证综指	  1.38%	-6.0 |	  0.51%	 1.0 |	 -0.32%	-2.0 |	  0.11%	-5.0 |
399001	深证综指	 -0.17%	-7.0 |	  1.84%	 2.0 |	 -0.01%	-3.0 |	  0.27%	-6.0 |
399001	深证综指	  2.06%	 1.0 |	  0.22%	 3.0 |	  0.33%	 1.0 |	  0.05%	 1.0 |
